taxonID,scientificName,kingdom,phylum,class,order,family,nomenclaturalCode
gn_30529,Nesospingus speculiferus,Animalia,Chordata,Aves,Passeriformes,Nesospingidae (Puerto Rican Tanager),ICZN
gn_30530,Spindalis zena,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30531,Spindalis zena zena,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30532,Spindalis zena townsendi,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30533,Spindalis zena pretrei,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30534,Spindalis zena salvini,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30535,Spindalis zena benedicti,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30536,Spindalis nigricephala,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30537,Spindalis dominicensis,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30538,Spindalis portoricensis,Animalia,Chordata,Aves,Passeriformes,Spindalidae (Spindalises),ICZN
gn_30539,Zeledonia coronata,Animalia,Chordata,Aves,Passeriformes,Zeledoniidae (Wrenthrush),ICZN
gn_30540,Teretistris fernandinae,Animalia,Chordata,Aves,Passeriformes,Teretistridae (Cuban Warblers),ICZN
gn_30541,Teretistris fornsi,Animalia,Chordata,Aves,Passeriformes,Teretistridae (Cuban Warblers),ICZN
gn_30542,Teretistris fornsi fornsi,Animalia,Chordata,Aves,Passeriformes,Teretistridae (Cuban Warblers),ICZN
gn_30543,Teretistris fornsi turquinensis,Animalia,Chordata,Aves,Passeriformes,Teretistridae (Cuban Warblers),ICZN
gn_30544,Icteria virens,Animalia,Chordata,Aves,Passeriformes,Icteriidae (Yellow-breasted Chat),ICZN
gn_30545,Icteria virens virens,Animalia,Chordata,Aves,Passeriformes,Icteriidae (Yellow-breasted Chat),ICZN
gn_30546,Icteria virens auricollis,Animalia,Chordata,Aves,Passeriformes,Icteriidae (Yellow-breasted Chat),ICZN
gn_30547,Xanthocephalus xanthocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30548,Dolichonyx oryzivorus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30549,Sturnella neglecta,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30550,Sturnella neglecta confluenta,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30551,Sturnella neglecta neglecta,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30552,Sturnella magna,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30553,Sturnella magna hippocrepis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30554,Sturnella magna [magna Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30555,Sturnella magna magna,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30556,Sturnella magna argutula,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30557,Sturnella magna hoopesi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30558,Sturnella magna alticola,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30559,Sturnella magna mexicana,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30560,Sturnella magna griscomi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30561,Sturnella magna inexspectata,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30562,Sturnella magna subulata,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30563,Sturnella magna meridionalis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30564,Sturnella magna paralios,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30565,Sturnella magna monticola,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30566,Sturnella magna praticola,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30567,Sturnella magna quinta,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30568,Sturnella magna [lilianae Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30569,Sturnella magna lilianae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30570,Sturnella magna auropectoralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30571,Sturnella magna saundersi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30572,Leistes militaris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30573,Leistes superciliaris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30574,Leistes bellicosus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30575,Leistes bellicosus bellicosus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30576,Leistes bellicosus albipes,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30577,Leistes defilippii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30578,Leistes loyca,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30579,Leistes loyca catamarcanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30580,Leistes loyca loyca,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30581,Leistes loyca falklandicus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30582,Amblycercus holosericeus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30583,Amblycercus holosericeus holosericeus/flavirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30584,Amblycercus holosericeus holosericeus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30585,Amblycercus holosericeus flavirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30586,Amblycercus holosericeus australis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30587,Cassiculus melanicterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30588,Psarocolius angustifrons,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30589,Psarocolius angustifrons [angustifrons Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30590,Psarocolius angustifrons salmoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30591,Psarocolius angustifrons atrocastaneus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30592,Psarocolius angustifrons sincipitalis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30593,Psarocolius angustifrons neglectus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30594,Psarocolius angustifrons angustifrons,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30595,Psarocolius angustifrons alfredi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30596,Psarocolius angustifrons oleagineus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30597,Psarocolius atrovirens,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30598,Psarocolius viridis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30599,Psarocolius decumanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30600,Psarocolius decumanus melanterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30601,Psarocolius decumanus insularis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30602,Psarocolius decumanus decumanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30603,Psarocolius decumanus maculosus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30604,Psarocolius wagleri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30605,Psarocolius wagleri wagleri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30606,Psarocolius wagleri ridgwayi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30607,Psarocolius montezuma,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30608,Psarocolius guatimozinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30609,Psarocolius cassini,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30610,Psarocolius bifasciatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30611,Psarocolius bifasciatus yuracares/neivae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30612,Psarocolius bifasciatus yuracares,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30613,Psarocolius bifasciatus neivae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30614,Psarocolius bifasciatus bifasciatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30615,Cacicus solitarius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30616,Cacicus chrysopterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30617,Cacicus sclateri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30618,Cacicus koepckeae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30619,Cacicus uropygialis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30620,Cacicus uropygialis microrhynchus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30621,Cacicus uropygialis pacificus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30622,Cacicus uropygialis uropygialis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30623,Cacicus cela,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30624,Cacicus cela flavicrissus/vitellinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30625,Cacicus cela vitellinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30626,Cacicus cela flavicrissus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30627,Cacicus cela cela,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30628,Cacicus chrysonotus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30629,Cacicus chrysonotus leucoramphus/peruvianus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30630,Cacicus chrysonotus leucoramphus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30631,Cacicus chrysonotus peruvianus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30632,Cacicus chrysonotus chrysonotus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30633,Cacicus latirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30634,Cacicus haemorrhous,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30635,Cacicus haemorrhous haemorrhous,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30636,Cacicus haemorrhous affinis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30637,Cacicus oseryi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30638,Icterus dominicensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30639,Icterus melanopsis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30640,Icterus northropi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30641,Icterus portoricensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30642,Icterus laudabilis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30643,Icterus oberi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30644,Icterus bonana,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30645,Icterus wagleri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30646,Icterus wagleri castaneopectus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30647,Icterus wagleri wagleri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30648,Icterus maculialatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30649,Icterus prosthemelas,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30650,Icterus prosthemelas prosthemelas,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30651,Icterus prosthemelas praecox,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30652,Icterus spurius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30653,Icterus spurius spurius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30654,Icterus spurius fuertesi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30655,Icterus cucullatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30656,Icterus cucullatus cucullatus/sennetti,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30657,Icterus cucullatus sennetti,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30658,Icterus cucullatus cucullatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30659,Icterus cucullatus [nelsoni Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30660,Icterus cucullatus nelsoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30661,Icterus cucullatus trochiloides,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30662,Icterus cucullatus restrictus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30663,Icterus cucullatus igneus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30664,Icterus chrysater,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30665,Icterus chrysater chrysater,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30666,Icterus chrysater mayensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30667,Icterus chrysater giraudii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30668,Icterus chrysater hondae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30669,Icterus auricapillus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30670,Icterus graceannae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30671,Icterus mesomelas,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30672,Icterus mesomelas mesomelas,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30673,Icterus mesomelas salvinii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30674,Icterus mesomelas carrikeri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30675,Icterus mesomelas taczanowskii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30676,Icterus mesomelas xantholemus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30677,Icterus cayanensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30678,Icterus cayanensis chrysocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30679,Icterus cayanensis cayanensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30680,Icterus pyrrhopterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30681,Icterus pyrrhopterus tibialis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30682,Icterus pyrrhopterus [pyrrhopterus Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30683,Icterus pyrrhopterus pyrrhopterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30684,Icterus pyrrhopterus valenciobuenoi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30685,Icterus pyrrhopterus periporphyrus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30686,Icterus icterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30687,Icterus icterus ridgwayi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30688,Icterus icterus icterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30689,Icterus icterus metae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30690,Icterus jamacaii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30691,Icterus croconotus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30692,Icterus croconotus croconotus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30693,Icterus croconotus strictifrons,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30694,Icterus pustulatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30695,Icterus pustulatus [pustulatus Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30696,Icterus pustulatus microstictus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30697,Icterus pustulatus yaegeri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30698,Icterus pustulatus pustulatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30699,Icterus pustulatus [sclateri Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30700,Icterus pustulatus dickermani,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30701,Icterus pustulatus formosus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30702,Icterus pustulatus sclateri,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30703,Icterus pustulatus alticola,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30704,Icterus pustulatus graysonii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30705,Icterus bullockii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30706,Icterus bullockii bullockii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30707,Icterus bullockii parvus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30708,Icterus auratus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30709,Icterus leucopteryx,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30710,Icterus leucopteryx bairdi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30711,Icterus leucopteryx leucopteryx,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30712,Icterus leucopteryx lawrencii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30713,Icterus nigrogularis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30714,Icterus nigrogularis nigrogularis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30715,Icterus nigrogularis curasoensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30716,Icterus nigrogularis helioeides,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30717,Icterus nigrogularis trinitatis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30718,Icterus pectoralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30719,Icterus pectoralis pectoralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30720,Icterus pectoralis espinachi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30721,Icterus gularis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30722,Icterus gularis tamaulipensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30723,Icterus gularis flavescens,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30724,Icterus gularis yucatanensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30725,Icterus gularis gularis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30726,Icterus gularis troglodytes,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30727,Icterus gularis gigas,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30728,Icterus graduacauda,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30729,Icterus graduacauda graduacauda/audubonii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30730,Icterus graduacauda graduacauda,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30731,Icterus graduacauda audubonii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30732,Icterus graduacauda dickeyae/nayaritensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30733,Icterus graduacauda nayaritensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30734,Icterus graduacauda dickeyae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30735,Icterus galbula,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30736,Icterus abeillei,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30737,Icterus parisorum,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30738,Nesopsar nigerrimus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30739,Agelaius phoeniceus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30740,Agelaius phoeniceus [phoeniceus Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30741,Agelaius phoeniceus arctolegus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30742,Agelaius phoeniceus fortis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30743,Agelaius phoeniceus nevadensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30744,Agelaius phoeniceus caurinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30745,Agelaius phoeniceus aciculatus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30746,Agelaius phoeniceus neutralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30747,Agelaius phoeniceus sonoriensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30748,Agelaius phoeniceus nyaritensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30749,Agelaius phoeniceus grinnelli,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30750,Agelaius phoeniceus phoeniceus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30751,Agelaius phoeniceus littoralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30752,Agelaius phoeniceus mearnsi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30753,Agelaius phoeniceus floridanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30754,Agelaius phoeniceus megapotamus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30755,Agelaius phoeniceus richmondi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30756,Agelaius phoeniceus pallidulus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30757,Agelaius phoeniceus nelsoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30758,Agelaius phoeniceus matudae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
